hgnc_symbol,gene_biotype
SLC25A1P5,pseudogene
SLC25A20,protein_coding
SLC25A22,protein_coding
SLC25A23,protein_coding
SLC25A24,protein_coding
SLC25A24P1,pseudogene
SLC25A25,protein_coding
SLC25A26,protein_coding
SLC25A27,protein_coding
SLC25A28,protein_coding
SLC25A29,protein_coding
SLC25A3,protein_coding
SLC25A30,protein_coding
SLC25A30-AS1,lincRNA
SLC25A32,protein_coding
SLC25A33,protein_coding
SLC25A34,protein_coding
SLC25A35,protein_coding
SLC25A36,protein_coding
SLC25A37,protein_coding
SLC25A38,protein_coding
SLC25A39,protein_coding
SLC25A3P2,pseudogene
SLC25A4,protein_coding
SLC25A40,protein_coding
SLC25A42,protein_coding
SLC25A43,protein_coding
SLC25A44,protein_coding
SLC25A45,protein_coding
SLC25A46,protein_coding
SLC25A5,protein_coding
SLC25A5-AS1,processed_transcript
SLC25A51,protein_coding
SLC25A53,protein_coding
SLC25A5P1,pseudogene
SLC25A5P2,pseudogene
SLC25A5P3,pseudogene
SLC25A5P5,pseudogene
SLC25A5P6,pseudogene
SLC25A5P7,pseudogene
SLC25A5P8,pseudogene
SLC25A6P2,pseudogene
SLC26A1,protein_coding
SLC26A11,protein_coding
SLC26A2,protein_coding
SLC26A3,protein_coding
SLC26A4,protein_coding
SLC26A4-AS1,antisense
SLC26A5,protein_coding
SLC26A6,protein_coding
SLC26A8,protein_coding
SLC26A9,protein_coding
SLC27A1,protein_coding
SLC27A3,protein_coding
SLC27A4,protein_coding
SLC27A5,protein_coding
SLC28A3,protein_coding
SLC29A1,protein_coding
SLC29A2,protein_coding
SLC29A3,protein_coding
SLC29A4,protein_coding
SLC2A1,protein_coding
SLC2A1-AS1,lincRNA
SLC2A11,protein_coding
SLC2A12,protein_coding
SLC2A13,protein_coding
SLC2A14,protein_coding
SLC2A3,protein_coding
SLC2A4,protein_coding
SLC2A4RG,protein_coding
SLC2A5,protein_coding
SLC2A6,protein_coding
SLC2A8,protein_coding
SLC2A9,protein_coding
SLC30A1,protein_coding
SLC30A10,protein_coding
SLC30A2,protein_coding
SLC30A3,protein_coding
SLC30A4,protein_coding
SLC30A5,protein_coding
SLC30A6,protein_coding
SLC30A7,protein_coding
SLC30A9,protein_coding
SLC31A1,protein_coding
SLC31A2,protein_coding
SLC33A1,protein_coding
SLC35A1,protein_coding
SLC35A2,protein_coding
SLC35A3,protein_coding
SLC35A4,protein_coding
SLC35A5,protein_coding
SLC35B1,protein_coding
SLC35B2,protein_coding
SLC35B3,protein_coding
SLC35B4,protein_coding
SLC35C1,protein_coding
SLC35C2,protein_coding
SLC35D1,protein_coding
SLC35D2,protein_coding
SLC35E1,protein_coding
SLC35E2,protein_coding
SLC35E2B,protein_coding
SLC35E3,protein_coding
SLC35E4,protein_coding
SLC35F2,protein_coding
SLC35F3,protein_coding
SLC35F5,protein_coding
SLC35F6,protein_coding
SLC35G1,protein_coding
SLC35G2,protein_coding
SLC35G5,protein_coding
SLC36A1,protein_coding
SLC36A4,protein_coding
SLC37A1,protein_coding
SLC37A2,protein_coding
SLC37A3,protein_coding
SLC37A4,protein_coding
SLC38A1,protein_coding
SLC38A10,protein_coding
SLC38A11,protein_coding
SLC38A2,protein_coding
SLC38A4,protein_coding
SLC38A5,protein_coding
SLC38A6,protein_coding
SLC38A7,protein_coding
SLC38A9,protein_coding
SLC39A1,protein_coding
SLC39A10,protein_coding
SLC39A11,protein_coding
SLC39A13,protein_coding
SLC39A14,protein_coding
SLC39A3,protein_coding
SLC39A4,protein_coding
SLC39A5,protein_coding
SLC39A6,protein_coding
SLC39A7,protein_coding
SLC39A8,protein_coding
SLC39A9,protein_coding
SLC3A1,protein_coding
SLC3A2,protein_coding
SLC40A1,protein_coding
SLC41A1,protein_coding
SLC41A2,protein_coding
SLC41A3,protein_coding
SLC43A1,protein_coding
SLC43A2,protein_coding
SLC43A3,protein_coding
SLC44A1,protein_coding
SLC44A2,protein_coding
SLC44A4,processed_transcript
SLC44A4,protein_coding
SLC44A5,protein_coding
SLC45A1,protein_coding
SLC45A3,protein_coding
SLC45A4,protein_coding
SLC46A1,protein_coding
SLC46A2,protein_coding
SLC46A3,protein_coding
SLC47A1,protein_coding
SLC47A2,protein_coding
SLC48A1,protein_coding
SLC4A10,protein_coding
SLC4A11,protein_coding
SLC4A1AP,protein_coding
SLC4A2,protein_coding
SLC4A3,protein_coding
SLC4A4,protein_coding
SLC4A5,protein_coding
SLC4A7,protein_coding
SLC4A8,protein_coding
SLC50A1,protein_coding
SLC51A,protein_coding
SLC52A1,protein_coding
SLC52A2,protein_coding
SLC5A10,protein_coding
SLC5A11,protein_coding
SLC5A2,protein_coding
SLC5A3,protein_coding
SLC5A4,protein_coding
SLC5A5,protein_coding
SLC5A6,protein_coding
SLC5A8,protein_coding
SLC5A9,protein_coding
SLC6A12,protein_coding
SLC6A16,protein_coding
SLC6A4,protein_coding
SLC6A5,protein_coding
SLC6A6,protein_coding
SLC6A7,protein_coding
SLC6A8,protein_coding
SLC6A9,protein_coding
SLC7A1,protein_coding
SLC7A11,protein_coding
SLC7A11-AS1,processed_transcript
SLC7A14,protein_coding
SLC7A5,protein_coding
SLC7A5P1,pseudogene
SLC7A6,protein_coding
SLC7A6OS,protein_coding
SLC7A7,protein_coding
SLC7A8,protein_coding
SLC7A9,protein_coding
SLC8A1,protein_coding
SLC8A1-AS1,antisense
SLC8A2,protein_coding
SLC8A3,protein_coding
SLC9A1,protein_coding
SLC9A3,protein_coding
SLC9A3R1,protein_coding
SLC9A3R2,protein_coding
SLC9A4,protein_coding
SLC9A5,protein_coding
SLC9A6,protein_coding
SLC9A7,protein_coding
SLC9A7P1,pseudogene
SLC9A8,protein_coding
SLC9A9,protein_coding
SLC9B1,protein_coding
SLC9B2,protein_coding
SLCO1A2,protein_coding
SLCO1B1,protein_coding
SLCO2B1,protein_coding
SLCO3A1,protein_coding
SLCO4A1,protein_coding
SLCO4C1,protein_coding
SLCO5A1,protein_coding
SLFN11,protein_coding
SLFN12,protein_coding
SLFN12L,protein_coding
SLFN13,protein_coding
SLFN5,protein_coding
SLIRP,protein_coding
SLIT2,protein_coding
SLIT3,protein_coding
SLITRK1,protein_coding
SLITRK3,protein_coding
SLITRK4,protein_coding
SLK,protein_coding
SLMAP,protein_coding
SLMO2,protein_coding
SLPI,protein_coding
SLTM,protein_coding
SLU7,protein_coding
SLURP1,protein_coding
SLX4,protein_coding
SLX4IP,protein_coding
SMAD1,protein_coding
SMAD2,protein_coding
SMAD3,protein_coding
SMAD4,protein_coding
SMAD5,protein_coding
SMAD5-AS1,antisense
SMAD6,protein_coding
SMAD7,protein_coding
SMAD9,protein_coding
SMAD9-AS1,sense_intronic
SMAGP,protein_coding
SMAP1,protein_coding
SMAP2,protein_coding
SMARCA1,protein_coding
SMARCA2,protein_coding
SMARCA4,protein_coding
SMARCA5,protein_coding
SMARCA5-AS1,antisense
SMARCAD1,protein_coding
SMARCAL1,protein_coding
SMARCB1,protein_coding
SMARCC1,protein_coding
SMARCC2,protein_coding
SMARCD1,protein_coding
SMARCD2,protein_coding
SMARCD3,protein_coding
SMARCE1,protein_coding
SMARCE1P1,pseudogene
SMARCE1P2,pseudogene
SMARCE1P5,pseudogene
SMARCE1P6,pseudogene
SMC1A,protein_coding
SMC1B,protein_coding
SMC2,protein_coding
SMC3,protein_coding
SMC4,protein_coding
SMC5,protein_coding
SMC5-AS1,antisense
SMC6,protein_coding
SMCHD1,protein_coding
SMCO2,protein_coding
SMCO3,protein_coding
SMCO4,protein_coding
SMCR5,antisense
SMCR8,protein_coding
SMDT1,protein_coding
SMEK1,protein_coding
SMEK2,protein_coding
SMEK3P,pseudogene
SMG1,protein_coding
SMG1P1,pseudogene
SMG5,protein_coding
SMG6,protein_coding
SMG7,protein_coding
SMG7-AS1,processed_transcript
SMG8,protein_coding
SMG9,protein_coding
SMIM1,protein_coding
SMIM10,protein_coding
SMIM11,protein_coding
SMIM12,protein_coding
SMIM13,protein_coding
SMIM14,protein_coding
SMIM15,protein_coding
SMIM18,protein_coding
SMIM19,protein_coding
SMIM2-AS1,antisense
SMIM20,protein_coding
SMIM22,protein_coding
SMIM4,protein_coding
SMIM5,protein_coding
SMIM7,protein_coding
SMIM8,protein_coding
SMKR1,protein_coding
SMN1,protein_coding
SMN2,protein_coding
SMNDC1,protein_coding
SMO,protein_coding
SMOC1,protein_coding
SMOC2,protein_coding
SMOX,protein_coding
SMPD1,protein_coding
SMPD2,protein_coding
SMPD3,protein_coding
SMPD4,protein_coding
SMPDL3A,protein_coding
SMPDL3B,protein_coding
SMS,protein_coding
SMTN,protein_coding
SMU1,protein_coding
SMUG1,protein_coding
SMURF1,protein_coding
SMURF2,protein_coding
SMURF2P1,pseudogene
SMYD2,protein_coding
SMYD3,protein_coding
SMYD4,protein_coding
SMYD5,protein_coding
SNAI1,protein_coding
SNAI3,protein_coding
SNAI3-AS1,antisense
SNAP23,protein_coding
SNAP25,protein_coding
SNAP29,protein_coding
SNAP47,protein_coding
SNAP91,protein_coding
SNAPC1,protein_coding
SNAPC2,protein_coding
SNAPC3,protein_coding
SNAPC4,protein_coding
SNAPC5,protein_coding
SNAPIN,protein_coding
SNCA,protein_coding
SNCAIP,protein_coding
SNCG,protein_coding
SND1,protein_coding
SNED1,protein_coding
SNF8,protein_coding
SNHG1,processed_transcript
SNHG10,antisense
SNHG11,processed_transcript
SNHG12,antisense
SNHG14,processed_transcript
SNHG15,lincRNA
SNHG16,processed_transcript
SNHG17,processed_transcript
SNHG3,sense_intronic
SNHG5,processed_transcript
SNHG6,processed_transcript
SNHG7,antisense
SNHG8,lincRNA
SNHG9,lincRNA
SNIP1,protein_coding
SNN,protein_coding
SNORA11B,snoRNA
SNORA13,snoRNA
SNORA14A,snoRNA
SNORA28,snoRNA
SNORA2A,snoRNA
SNORA2B,snoRNA
SNORA36A,snoRNA
SNORA37,snoRNA
SNORA45,snoRNA
SNORA59A,snoRNA
SNORA59B,sense_intronic
SNORA70B,snoRNA
SNORA70G,snoRNA
SNORA7B,snoRNA
SNORA80B,snoRNA
SNORA84,snoRNA
SNORD100,snoRNA
SNORD104,snoRNA
SNORD11B,snoRNA
SNORD12,snoRNA
SNORD12C,snoRNA
SNORD13,snoRNA
SNORD14A,snoRNA
SNORD15B,snoRNA
SNORD17,snoRNA
SNORD19,snoRNA
SNORD38A,snoRNA
SNORD3A,lincRNA
SNORD3B-1,lincRNA
SNORD3B-2,lincRNA
SNORD3C,lincRNA
SNORD3D,lincRNA
SNORD4A,snoRNA
SNORD59A,snoRNA
SNORD67,snoRNA
SNORD72,snoRNA
SNORD8,snoRNA
SNORD89,snoRNA
SNORD91A,sense_intronic
SNORD99,snoRNA
SNPH,protein_coding
SNRK,protein_coding
SNRK-AS1,antisense
SNRNP200,protein_coding
SNRNP25,protein_coding
SNRNP27,protein_coding
SNRNP35,protein_coding
SNRNP40,protein_coding
SNRNP48,protein_coding
SNRNP70,protein_coding
SNRPA,protein_coding
SNRPA1,protein_coding
SNRPB,protein_coding
SNRPB2,protein_coding
SNRPBP1,pseudogene
SNRPC,protein_coding
SNRPD1,protein_coding
SNRPD2,protein_coding
SNRPD2P1,pseudogene
SNRPD3,protein_coding
SNRPE,protein_coding
SNRPEP2,pseudogene
SNRPEP3,pseudogene
SNRPEP4,pseudogene
SNRPEP5,pseudogene
SNRPF,protein_coding
SNRPFP1,pseudogene
SNRPG,protein_coding
SNRPGP10,pseudogene
SNRPGP14,pseudogene
SNRPGP2,pseudogene
SNRPGP4,pseudogene
SNRPGP5,pseudogene
SNRPN,protein_coding
SNTA1,protein_coding
SNTB1,protein_coding
SNTB2,protein_coding
SNTG1,protein_coding
SNTG2,protein_coding
SNUPN,protein_coding
SNURF,protein_coding
SNW1,protein_coding
SNX1,protein_coding
SNX10,protein_coding
SNX11,protein_coding
SNX12,protein_coding
SNX13,protein_coding
SNX14,protein_coding
SNX15,protein_coding
SNX16,protein_coding
SNX17,protein_coding
SNX18,protein_coding
SNX19,protein_coding
SNX2,protein_coding
SNX20,protein_coding
SNX21,protein_coding
SNX22,protein_coding
SNX24,protein_coding
SNX25,protein_coding
SNX27,protein_coding
SNX29,protein_coding
SNX29P1,pseudogene
SNX29P2,lincRNA
SNX3,protein_coding
SNX30,protein_coding
SNX31,protein_coding
SNX32,protein_coding
SNX33,protein_coding
SNX4,protein_coding
SNX5,protein_coding
SNX5P1,pseudogene
SNX6,protein_coding
SNX6P1,pseudogene
SNX7,protein_coding
SNX8,protein_coding
SNX9,protein_coding
SOAT1,protein_coding
SOBP,protein_coding
SOCS1,protein_coding
SOCS2,protein_coding
SOCS3,protein_coding
SOCS4,protein_coding
SOCS5,protein_coding
SOCS6,protein_coding
SOCS7,protein_coding
SOD1,protein_coding
SOD1P3,pseudogene
SOD2,protein_coding
SOGA1,protein_coding
SOGA2,protein_coding
SON,protein_coding
SORBS1,protein_coding
SORBS2,protein_coding
SORBS3,protein_coding
SORCS1,protein_coding
SORCS2,protein_coding
SORD,protein_coding
SORL1,protein_coding
SORT1,protein_coding
SOS1,protein_coding
SOS1-IT1,sense_intronic
SOS2,protein_coding
SOWAHA,protein_coding
SOWAHC,protein_coding
SOWAHD,protein_coding
SOX1,protein_coding
SOX10,protein_coding
SOX12,protein_coding
SOX13,protein_coding
SOX15,protein_coding
SOX2,protein_coding
SOX2-OT,sense_overlapping
SOX21-AS1,lincRNA
SOX30,protein_coding
SOX4,protein_coding
SOX5,protein_coding
SOX6,protein_coding
SOX7,protein_coding
SOX9,protein_coding
SP1,protein_coding
SP100,protein_coding
SP110,protein_coding
SP140,protein_coding
SP140L,protein_coding
SP2,protein_coding
SP3,protein_coding
SP4,protein_coding
SP9,protein_coding
SPA17,protein_coding
SPA17P1,pseudogene
SPACA5,protein_coding
SPAG1,protein_coding
SPAG16,protein_coding
SPAG17,protein_coding
SPAG4,protein_coding
SPAG5,protein_coding
SPAG5-AS1,processed_transcript
SPAG6,protein_coding
SPAG7,protein_coding
SPAG8,protein_coding
SPAG9,protein_coding
SPARC,protein_coding
SPAST,protein_coding
SPATA1,pseudogene
SPATA12,protein_coding
SPATA13,protein_coding
SPATA13-AS1,antisense
SPATA17,protein_coding
SPATA18,protein_coding
SPATA2,protein_coding
SPATA20,protein_coding
SPATA21,protein_coding
SPATA24,protein_coding
SPATA2L,protein_coding
SPATA32,protein_coding
SPATA33,protein_coding
SPATA4,protein_coding
SPATA41,lincRNA
SPATA5,protein_coding
SPATA5L1,protein_coding
SPATA6,protein_coding
SPATA6L,protein_coding
SPATA7,protein_coding
SPATA9,protein_coding
SPATC1,protein_coding
SPATC1L,protein_coding
SPATS2,protein_coding
SPATS2L,protein_coding
SPCS1,protein_coding
SPCS2,protein_coding
SPCS2P1,pseudogene
SPCS2P4,pseudogene
SPCS3,protein_coding
SPDL1,protein_coding
SPDYA,protein_coding
SPDYE1,protein_coding
SPDYE2,protein_coding
SPDYE3,protein_coding
SPDYE4,protein_coding
SPECC1,protein_coding
SPECC1L,protein_coding
SPEF1,protein_coding
SPEF2,protein_coding
SPEG,protein_coding
SPEM1,protein_coding
SPEN,protein_coding
SPESP1,protein_coding
SPG11,protein_coding
SPG20,protein_coding
SPG20OS,protein_coding
SPG21,protein_coding
SPG7,protein_coding
SPHK1,protein_coding
SPHK2,protein_coding
SPI1,protein_coding
SPIB,protein_coding
SPIC,protein_coding
SPICE1,protein_coding
SPIDR,protein_coding
SPIN1,protein_coding
SPIN2A,protein_coding
SPIN2B,protein_coding
SPIN3,protein_coding
SPIN4,protein_coding
SPIN4-AS1,antisense
SPINK2,protein_coding
SPINK5,protein_coding
SPINT1,protein_coding
SPINT2,protein_coding
SPIRE1,protein_coding
SPIRE2,protein_coding
SPN,protein_coding
SPNS1,protein_coding
SPNS2,protein_coding
SPNS3,protein_coding
SPOCD1,protein_coding
SPOCK1,protein_coding
SPOCK2,protein_coding
SPOCK3,protein_coding
SPON1,processed_transcript
SPON1,protein_coding
SPON2,protein_coding
SPOP,protein_coding
SPOPL,protein_coding
SPPL2A,protein_coding
SPPL2B,processed_transcript
SPPL2C,protein_coding
SPPL3,protein_coding
SPR,protein_coding
SPRED1,protein_coding
SPRED2,protein_coding
SPRED3,protein_coding
SPRN,protein_coding
SPRTN,protein_coding
SPRY1,protein_coding
SPRY2,protein_coding
SPRY4,protein_coding
SPRYD3,protein_coding
SPRYD4,protein_coding
SPRYD7,protein_coding
SPSB1,protein_coding
SPSB2,protein_coding
SPSB3,protein_coding
SPTA1,protein_coding
SPTAN1,protein_coding
SPTB,protein_coding
SPTBN1,protein_coding
SPTBN4,protein_coding
SPTBN5,protein_coding
SPTLC1,protein_coding
SPTLC2,protein_coding
SPTLC3,protein_coding
SPTSSA,protein_coding
SPTSSB,protein_coding
SPTY2D1,protein_coding
SPTY2D1-AS1,processed_transcript
SPZ1,protein_coding
SQLE,protein_coding
SQRDL,protein_coding
SQSTM1,protein_coding
SRA1,protein_coding
SRBD1,protein_coding
SRC,protein_coding
SRCAP,protein_coding
SRCIN1,protein_coding
SRCRB4D,protein_coding
SRD5A1,protein_coding
SRD5A2,processed_transcript
SRD5A3,protein_coding
SRD5A3-AS1,processed_transcript
SREBF1,protein_coding
SREBF2,protein_coding
SREK1,protein_coding
SREK1IP1,protein_coding
SRF,protein_coding
SRFBP1,protein_coding
SRGAP1,protein_coding
SRGAP2,protein_coding
SRGAP2-AS1,antisense
SRGAP2B,pseudogene
SRGAP2C,pseudogene
SRGAP3,protein_coding
SRGN,protein_coding
SRI,protein_coding
SRM,protein_coding
SRP14,protein_coding
SRP14-AS1,lincRNA
SRP19,protein_coding
SRP54,protein_coding
SRP68,protein_coding
SRP72,protein_coding
SRP72P1,pseudogene
SRP72P2,pseudogene
SRP9,protein_coding
SRP9P1,pseudogene
SRPK1,protein_coding
SRPK2,protein_coding
SRPR,protein_coding
SRPRB,protein_coding
SRR,protein_coding
SRRD,protein_coding
SRRM1,protein_coding
SRRM1P3,pseudogene
SRRM2,protein_coding
SRRM2-AS1,antisense
SRRM3,protein_coding
SRRM4,protein_coding
SRRM5,protein_coding
SRRT,protein_coding
SRSF1,protein_coding
SRSF10,protein_coding
SRSF10P1,pseudogene
SRSF11,protein_coding
SRSF2,protein_coding
SRSF3,protein_coding
SRSF4,protein_coding
SRSF5,protein_coding
SRSF6,protein_coding
SRSF7,protein_coding
SRSF8,pseudogene
SRSF9,protein_coding
SRSF9P1,pseudogene
SRXN1,protein_coding
SS18,protein_coding
SS18L1,protein_coding
SS18L2,protein_coding
SSB,protein_coding
SSBP1,protein_coding
SSBP2,protein_coding
SSBP3,protein_coding
SSBP4,protein_coding
SSC5D,protein_coding
SSFA2,protein_coding
SSH1,protein_coding
SSH2,protein_coding
SSH3,protein_coding
SSNA1,protein_coding
SSPN,protein_coding
SSPO,processed_transcript
SSR1,protein_coding
SSR2,protein_coding
SSR3,protein_coding
SSR4,protein_coding
SSR4P1,pseudogene
SSRP1,protein_coding
SSSCA1,protein_coding
SSSCA1-AS1,antisense
SSTR2,protein_coding
SSU72,protein_coding
SSX2IP,protein_coding
ST13,protein_coding
ST13P10,pseudogene
ST13P15,pseudogene
ST13P16,pseudogene
ST13P18,pseudogene
ST13P19,pseudogene
ST13P20,pseudogene
ST13P21,pseudogene
ST13P3,pseudogene
ST13P4,pseudogene
ST13P5,pseudogene
ST13P6,pseudogene
ST14,protein_coding
ST18,protein_coding
ST20,protein_coding
ST20-MTHFS,protein_coding
ST3GAL1,protein_coding
ST3GAL2,protein_coding
ST3GAL3,protein_coding
ST3GAL4,protein_coding
ST3GAL5,protein_coding
ST3GAL6,protein_coding
ST3GAL6-AS1,antisense
ST5,protein_coding
ST6GAL1,protein_coding
ST6GALNAC1,protein_coding
ST6GALNAC2,protein_coding
ST6GALNAC3,protein_coding
ST6GALNAC4,protein_coding
ST6GALNAC5,protein_coding
ST6GALNAC6,protein_coding
ST7,protein_coding
ST7-AS1,antisense
ST7-OT4,protein_coding
ST7L,protein_coding
ST8SIA1,protein_coding
ST8SIA3,protein_coding
ST8SIA4,protein_coding
ST8SIA5,protein_coding
ST8SIA6,protein_coding
STAB1,protein_coding
STAC,protein_coding
STAC2,protein_coding
STAC3,protein_coding
STAG1,protein_coding
STAG2,protein_coding
STAG3,protein_coding
STAG3L1,pseudogene
STAG3L2,pseudogene
STAG3L3,pseudogene
STAG3L4,pseudogene
STAG3L5P,pseudogene
STAM,protein_coding
STAM2,protein_coding
STAMBP,protein_coding
STAMBPL1,protein_coding
STAP2,protein_coding
STAR,protein_coding
STARD10,protein_coding
STARD13,protein_coding
STARD13-AS,processed_transcript
STARD3,protein_coding
STARD3NL,protein_coding
STARD4,protein_coding
STARD4-AS1,antisense
STARD5,protein_coding
STARD7,protein_coding
STARD8,protein_coding
STARD9,protein_coding
STAT1,protein_coding
STAT2,protein_coding
STAT3,protein_coding
STAT4,protein_coding
STAT5A,protein_coding
STAT5B,protein_coding
STAT6,protein_coding
STAU1,protein_coding
STAU2,protein_coding
STC1,protein_coding
STC2,protein_coding
STEAP3,protein_coding
STEAP3-AS1,antisense
STEAP4,protein_coding
STIL,protein_coding
STIM1,protein_coding
STIM2,protein_coding
STIP1,protein_coding
STK10,protein_coding
STK11,protein_coding
STK11IP,protein_coding
STK16,protein_coding
STK17A,protein_coding
STK17B,protein_coding
STK19,protein_coding
STK19P,pseudogene
STK24,protein_coding
STK24-AS1,antisense
STK25,protein_coding
STK3,protein_coding
STK31,protein_coding
STK32B,protein_coding
STK32C,protein_coding
STK33,protein_coding
STK33P1,pseudogene
STK35,protein_coding
STK36,protein_coding
STK38,protein_coding
STK38L,protein_coding
STK39,protein_coding
STK4,protein_coding
STK4-AS1,lincRNA
STK40,protein_coding
STMN1,protein_coding
STMN2,protein_coding
STMN3,protein_coding
STMND1,protein_coding
STOM,protein_coding
STOML1,protein_coding
STOML2,protein_coding
STON1,protein_coding
STON2,protein_coding
STOX2,protein_coding
STPG1,protein_coding
STPG2,protein_coding
STRA13,protein_coding
STRA6,protein_coding
STRADA,protein_coding
STRADB,protein_coding
STRAP,protein_coding
STRBP,protein_coding
STRIP1,protein_coding
STRIP2,protein_coding
STRN,protein_coding
STRN3,protein_coding
STRN4,protein_coding
STS,protein_coding
STT3A,protein_coding
STT3A-AS1,antisense
STT3B,protein_coding
STUB1,protein_coding
STX10,protein_coding
STX11,protein_coding
STX12,protein_coding
STX16,protein_coding
STX16-NPEPL1,protein_coding
STX17,protein_coding
STX18,protein_coding
STX18-AS1,antisense
STX18-IT1,sense_intronic
STX1A,protein_coding
STX1B,protein_coding
STX2,protein_coding
STX3,protein_coding
STX4,protein_coding
STX5,protein_coding
STX6,protein_coding
STX7,protein_coding
STX8,protein_coding
STXBP1,protein_coding
STXBP2,protein_coding
STXBP3,protein_coding
STXBP4,protein_coding
STXBP5,protein_coding
STXBP5-AS1,antisense
STXBP5L,protein_coding
STXBP6,protein_coding
STYX,protein_coding
STYXL1,protein_coding
SUB1,protein_coding
SUB1P1,pseudogene
SUB1P2,pseudogene
SUB1P3,pseudogene
SUCLA2,protein_coding
SUCLG1,protein_coding
SUCLG2,protein_coding
SUCLG2P2,pseudogene
SUCNR1,protein_coding
SUCO,protein_coding
SUDS3,protein_coding
SUDS3P1,pseudogene
SUFU,protein_coding
SUGP1,protein_coding
SUGP2,protein_coding
SUGT1,protein_coding
SUGT1P2,pseudogene
SUGT1P3,pseudogene
SULF1,protein_coding
SULF2,protein_coding
SULT1A1,protein_coding
SULT1A2,protein_coding
SULT1B1,protein_coding
SULT1C2,protein_coding
SULT1C4,protein_coding
SULT2A1,protein_coding
SULT2B1,protein_coding
SULT6B1,protein_coding
SUMF1,protein_coding
SUMF2,protein_coding
SUMO1,protein_coding
SUMO1P1,pseudogene
SUMO2,protein_coding
SUMO2P1,pseudogene
SUMO2P3,pseudogene
SUMO2P8,pseudogene
SUMO3,protein_coding
SUMO4,protein_coding
SUN1,protein_coding
SUN2,protein_coding
SUN3,protein_coding
SUOX,protein_coding
SUPT16H,protein_coding
SUPT20H,protein_coding
SUPT20HL1,pseudogene
SUPT3H,protein_coding
SUPT4H1,protein_coding
SUPT5H,protein_coding
SUPT6H,protein_coding
SUPT7L,protein_coding
SUPV3L1,protein_coding
SURF1,protein_coding
SURF2,protein_coding
SURF4,protein_coding
SURF6,protein_coding
SUSD1,protein_coding
SUSD2,protein_coding
SUSD3,protein_coding
SUSD4,protein_coding
SUSD5,protein_coding
SUV39H1,protein_coding
SUV39H2,protein_coding
SUV420H1,protein_coding
SUV420H2,protein_coding
SUZ12,protein_coding
SV2B,protein_coding
SV2C,protein_coding
SVIL,protein_coding
SVILP1,pseudogene
SVIP,protein_coding
SWAP70,protein_coding
SWI5,protein_coding
SWSAP1,protein_coding
SWT1,protein_coding
SYAP1,protein_coding
SYBU,protein_coding
SYCE1,protein_coding
SYCE1L,protein_coding
SYCE2,protein_coding
SYCE3,protein_coding
SYCP1,protein_coding
SYCP2,protein_coding
